id,status,reason,confidence
1584,accepted,Authentic grievance,0.7706424593925476
1585,accepted,Authentic grievance,0.8033283948898315
1586,accepted,Authentic grievance,0.8377978205680847
1587,accepted,Authentic grievance,0.6142020225524902
1588,accepted,Authentic grievance,0.6452221274375916
1589,accepted,Authentic grievance,0.8515628576278687
1590,accepted,Authentic grievance,0.5293880701065063
1591,accepted,Authentic grievance,0.684079647064209
1592,accepted,Authentic grievance,0.7579526901245117
1593,accepted,Authentic grievance,0.7449719905853271
1594,accepted,Authentic grievance,0.6674425005912781
1595,accepted,Authentic grievance,0.5396668314933777
1596,accepted,Authentic grievance,0.8536458611488342
1597,accepted,Authentic grievance,0.7153182029724121
1598,accepted,Authentic grievance,0.7809820175170898
1599,accepted,Authentic grievance,0.6690971255302429
1600,accepted,Authentic grievance,0.7985727787017822
1601,accepted,Authentic grievance,0.7759839296340942
1602,accepted,Authentic grievance,0.7615988254547119
1603,accepted,Authentic grievance,0.7043254971504211
1604,accepted,Authentic grievance,0.9231194257736206
1605,accepted,Authentic grievance,0.5598451495170593
1606,accepted,Authentic grievance,0.5713122487068176
1607,accepted,Authentic grievance,0.5774927139282227
1608,accepted,Authentic grievance,0.8970734477043152
1609,accepted,Authentic grievance,0.5361956357955933
1610,accepted,Authentic grievance,0.6249005198478699
1611,accepted,Authentic grievance,0.9865037202835083
1612,accepted,Authentic grievance,0.7881825566291809
1613,accepted,Authentic grievance,0.7688093781471252
1614,accepted,Authentic grievance,0.9592531323432922
1615,accepted,Authentic grievance,0.9937173128128052
1616,accepted,Authentic grievance,0.9700074791908264
1617,accepted,Authentic grievance,0.9804869294166565
1618,accepted,Authentic grievance,0.7332054376602173
1619,accepted,Authentic grievance,0.5603118538856506
1620,accepted,Authentic grievance,0.5069376230239868
1621,accepted,Authentic grievance,0.6223158836364746
1622,accepted,Authentic grievance,0.8971112966537476
1623,accepted,Authentic grievance,0.8248542547225952
1624,accepted,Authentic grievance,0.5072910189628601
1625,accepted,Authentic grievance,0.9575894474983215
1626,accepted,Authentic grievance,0.5806586146354675
1627,accepted,Authentic grievance,0.5370755195617676
1628,accepted,Authentic grievance,0.6183100938796997
1629,accepted,Authentic grievance,0.8109474182128906
1630,accepted,Authentic grievance,0.5949220061302185
1631,accepted,Authentic grievance,0.8679260611534119
1632,accepted,Authentic grievance,0.6392008662223816
1633,accepted,Authentic grievance,0.9118525981903076
1634,accepted,Authentic grievance,0.5423646569252014
1635,accepted,Authentic grievance,0.920315146446228
1636,accepted,Authentic grievance,0.7608011960983276
1637,accepted,Authentic grievance,0.6840085387229919
1638,accepted,Authentic grievance,0.919457733631134
1639,accepted,Authentic grievance,0.7964553833007812
1640,accepted,Authentic grievance,0.664581298828125
1641,accepted,Authentic grievance,0.779724657535553
1642,accepted,Authentic grievance,0.90594083070755
1643,accepted,Authentic grievance,0.8266576528549194
1644,accepted,Authentic grievance,0.5156822800636292
1645,accepted,Authentic grievance,0.659874677658081
1646,accepted,Authentic grievance,0.909008264541626
1647,accepted,Authentic grievance,0.9228306412696838
1648,accepted,Authentic grievance,0.9155493378639221
1649,accepted,Authentic grievance,0.7020002007484436
1650,accepted,Authentic grievance,0.8235721588134766
1651,accepted,Authentic grievance,0.8954346179962158
1652,accepted,Authentic grievance,0.5285290479660034
1653,accepted,Authentic grievance,0.6653595566749573
1654,accepted,Authentic grievance,0.7718368172645569
1655,accepted,Authentic grievance,0.553977906703949
1656,accepted,Authentic grievance,0.7449719905853271
1657,accepted,Authentic grievance,0.6674425005912781
1658,accepted,Authentic grievance,0.5396668314933777
1659,accepted,Authentic grievance,0.8536458611488342
1660,accepted,Authentic grievance,0.7153182029724121
1661,accepted,Authentic grievance,0.7809820175170898
1662,accepted,Authentic grievance,0.6690971255302429
1663,accepted,Authentic grievance,0.7985727787017822
1664,accepted,Authentic grievance,0.7759839296340942
1665,accepted,Authentic grievance,0.7615988254547119
1666,accepted,Authentic grievance,0.7043254971504211
1667,accepted,Authentic grievance,0.9231194257736206
1668,accepted,Authentic grievance,0.5598451495170593
1669,accepted,Authentic grievance,0.5713122487068176
1670,accepted,Authentic grievance,0.5774927139282227
1671,accepted,Authentic grievance,0.8970734477043152
1672,accepted,Authentic grievance,0.5361956357955933
1673,accepted,Authentic grievance,0.6249005198478699
1674,accepted,Authentic grievance,0.9865037202835083
1675,accepted,Authentic grievance,0.7881825566291809
1676,accepted,Authentic grievance,0.7688093781471252
1677,accepted,Authentic grievance,0.9592531323432922
1678,accepted,Authentic grievance,0.9937173128128052
1679,accepted,Authentic grievance,0.9700074791908264
1680,accepted,Authentic grievance,0.9804869294166565
1681,accepted,Authentic grievance,0.7955206036567688
1682,accepted,Authentic grievance,0.850091814994812
1683,accepted,Authentic grievance,0.9779964685440063
1684,accepted,Authentic grievance,0.9580275416374207
1685,accepted,Authentic grievance,0.8218039274215698
1686,accepted,Authentic grievance,0.9725698828697205
1687,accepted,Authentic grievance,0.9249110221862793
1688,accepted,Authentic grievance,0.8210570812225342
1689,accepted,Authentic grievance,0.5368879437446594
1690,accepted,Authentic grievance,0.9294856786727905
1691,accepted,Authentic grievance,0.7287810444831848
1692,accepted,Authentic grievance,0.5782184600830078
1693,accepted,Authentic grievance,0.8249365091323853
1694,accepted,Authentic grievance,0.9728381037712097
1695,accepted,Authentic grievance,0.9635152816772461
1696,accepted,Authentic grievance,0.8946705460548401
1697,accepted,Authentic grievance,0.9912539124488831
1698,accepted,Authentic grievance,0.889652669429779
1699,accepted,Authentic grievance,0.5992764234542847
1700,accepted,Authentic grievance,0.984889805316925
1701,accepted,Authentic grievance,0.857082724571228
1702,accepted,Authentic grievance,0.8995516896247864
1703,accepted,Authentic grievance,0.9146573543548584
1704,accepted,Authentic grievance,0.9679642915725708
1705,accepted,Authentic grievance,0.9133467078208923
1706,accepted,Authentic grievance,0.9203701615333557
1707,accepted,Authentic grievance,0.9471712708473206
1708,accepted,Authentic grievance,0.9172913432121277
1709,accepted,Authentic grievance,0.931594729423523
1710,accepted,Authentic grievance,0.9479058980941772
1711,accepted,Authentic grievance,0.8907275199890137
1712,accepted,Authentic grievance,0.7449719905853271
1713,accepted,Authentic grievance,0.6674425005912781
1714,accepted,Authentic grievance,0.5396668314933777
1715,accepted,Authentic grievance,0.8536458611488342
1716,accepted,Authentic grievance,0.7153182029724121
1717,accepted,Authentic grievance,0.7809820175170898
1718,accepted,Authentic grievance,0.6690971255302429
1719,accepted,Authentic grievance,0.7985727787017822
1720,accepted,Authentic grievance,0.7759839296340942
1721,accepted,Authentic grievance,0.7615988254547119
1722,accepted,Authentic grievance,0.7043254971504211
1723,accepted,Authentic grievance,0.9231194257736206
1724,accepted,Authentic grievance,0.5598451495170593
1725,accepted,Authentic grievance,0.5713122487068176
1726,accepted,Authentic grievance,0.5774927139282227
1727,accepted,Authentic grievance,0.8970734477043152
1728,accepted,Authentic grievance,0.5361956357955933
1729,accepted,Authentic grievance,0.6249005198478699
1730,accepted,Authentic grievance,0.9865037202835083
1731,accepted,Authentic grievance,0.7881825566291809
1732,accepted,Authentic grievance,0.7688093781471252
1733,accepted,Authentic grievance,0.9592531323432922
1734,accepted,Authentic grievance,0.9937173128128052
1735,accepted,Authentic grievance,0.9700074791908264
1736,accepted,Authentic grievance,0.9804869294166565
1737,accepted,Authentic grievance,0.513423502445221
1738,accepted,Authentic grievance,0.7042805552482605
1739,accepted,Authentic grievance,0.6946684122085571
1740,accepted,Authentic grievance,0.8906490802764893
1741,accepted,Authentic grievance,0.5200211405754089
1742,accepted,Authentic grievance,0.8362014293670654
1743,accepted,Authentic grievance,0.6923502087593079
1744,accepted,Authentic grievance,0.5195215940475464
1745,accepted,Authentic grievance,0.9559404850006104
1746,accepted,Authentic grievance,0.9381673336029053
1747,accepted,Authentic grievance,0.5454164147377014
1748,accepted,Authentic grievance,0.6594598889350891
1749,accepted,Authentic grievance,0.7505974173545837
1750,accepted,Authentic grievance,0.5690815448760986
1751,accepted,Authentic grievance,0.9287636280059814
1752,accepted,Authentic grievance,0.8167694211006165
1753,accepted,Authentic grievance,0.7805476188659668
1754,accepted,Authentic grievance,0.5417134761810303
1755,accepted,Authentic grievance,0.5616404414176941
1756,accepted,Authentic grievance,0.524260401725769
1757,accepted,Authentic grievance,0.7813873887062073
1758,accepted,Authentic grievance,0.7449719905853271
1759,accepted,Authentic grievance,0.6674425005912781
1760,accepted,Authentic grievance,0.5396668314933777
1761,accepted,Authentic grievance,0.8536458611488342
1762,accepted,Authentic grievance,0.7153182029724121
1763,accepted,Authentic grievance,0.7809820175170898
1764,accepted,Authentic grievance,0.6690971255302429
1765,accepted,Authentic grievance,0.7985727787017822
1766,accepted,Authentic grievance,0.7759839296340942
1767,accepted,Authentic grievance,0.7615988254547119
1768,accepted,Authentic grievance,0.7043254971504211
1769,accepted,Authentic grievance,0.9231194257736206
1770,accepted,Authentic grievance,0.5598451495170593
1771,accepted,Authentic grievance,0.5713122487068176
1772,accepted,Authentic grievance,0.5774927139282227
1773,accepted,Authentic grievance,0.8970734477043152
1774,accepted,Authentic grievance,0.5361956357955933
1775,accepted,Authentic grievance,0.6249005198478699
1776,accepted,Authentic grievance,0.9865037202835083
1777,accepted,Authentic grievance,0.7881825566291809
1778,accepted,Authentic grievance,0.7688093781471252
1779,accepted,Authentic grievance,0.9592531323432922
1780,accepted,Authentic grievance,0.9937173128128052
1781,accepted,Authentic grievance,0.9700074791908264
1782,accepted,Authentic grievance,0.9804869294166565
1783,accepted,Authentic grievance,0.9099631309509277
1784,accepted,Authentic grievance,0.5562025308609009
1785,accepted,Authentic grievance,0.995341420173645
1786,accepted,Authentic grievance,0.8702234625816345
1787,accepted,Authentic grievance,0.8582563400268555
1788,accepted,Authentic grievance,0.9904148578643799
1789,accepted,Authentic grievance,0.560479462146759
1790,accepted,Authentic grievance,0.9470828175544739
1791,accepted,Authentic grievance,0.6194165349006653
1792,accepted,Authentic grievance,0.6661723852157593
1793,accepted,Authentic grievance,0.5229341983795166
1794,accepted,Authentic grievance,0.9964195489883423
1795,accepted,Authentic grievance,0.5935248732566833
1796,accepted,Authentic grievance,0.6167404651641846
1797,accepted,Authentic grievance,0.7565499544143677
1798,accepted,Authentic grievance,0.6065778732299805
1799,accepted,Authentic grievance,0.5729931592941284
1800,accepted,Authentic grievance,0.822844922542572
1801,accepted,Authentic grievance,0.7588596343994141
1802,accepted,Authentic grievance,0.9748374819755554
1803,accepted,Authentic grievance,0.8930843472480774
1804,accepted,Authentic grievance,0.8411023616790771
1805,accepted,Authentic grievance,0.9964969754219055
1806,accepted,Authentic grievance,0.6514665484428406
1807,accepted,Authentic grievance,0.5597550272941589
1808,accepted,Authentic grievance,0.9596902132034302
1809,accepted,Authentic grievance,0.729143500328064
1810,accepted,Authentic grievance,0.7233524322509766
1811,accepted,Authentic grievance,0.5885730385780334
1812,accepted,Authentic grievance,0.8911599516868591
1813,accepted,Authentic grievance,0.9326791763305664
1814,accepted,Authentic grievance,0.9616734385490417
1815,accepted,Authentic grievance,0.8946838974952698
1816,accepted,Authentic grievance,0.9705731272697449
1817,accepted,Authentic grievance,0.766629159450531
1818,accepted,Authentic grievance,0.8587722182273865
1819,accepted,Authentic grievance,0.6039065718650818
1820,accepted,Authentic grievance,0.7795268893241882
1821,accepted,Authentic grievance,0.730208694934845
1822,accepted,Authentic grievance,0.5588893890380859
1823,accepted,Authentic grievance,0.9734381437301636
1824,accepted,Authentic grievance,0.9134001135826111
1825,accepted,Authentic grievance,0.7484077215194702
1826,accepted,Authentic grievance,0.8780807256698608
1827,accepted,Authentic grievance,0.5979605913162231
1828,accepted,Authentic grievance,0.5915848612785339
1829,accepted,Authentic grievance,0.5192840099334717
1830,accepted,Authentic grievance,0.7239793539047241
1831,accepted,Authentic grievance,0.5487128496170044
1832,accepted,Authentic grievance,0.8382346630096436
1833,accepted,Authentic grievance,0.6487817764282227
1834,accepted,Authentic grievance,0.5632207989692688
1835,accepted,Authentic grievance,0.5595237016677856
1836,accepted,Authentic grievance,0.8287023901939392
1837,accepted,Authentic grievance,0.7517110109329224
1838,accepted,Authentic grievance,0.9078413844108582
1839,accepted,Authentic grievance,0.7654897570610046
1840,accepted,Authentic grievance,0.80290687084198
1841,accepted,Authentic grievance,0.7017353773117065
1842,accepted,Authentic grievance,0.8479400277137756
1843,accepted,Authentic grievance,0.567886471748352
1844,accepted,Authentic grievance,0.9251285791397095
1845,accepted,Authentic grievance,0.5178632736206055
1846,accepted,Authentic grievance,0.8762576580047607
1847,accepted,Authentic grievance,0.7718961834907532
1848,accepted,Authentic grievance,0.591220498085022
1849,accepted,Authentic grievance,0.9410286545753479
1850,accepted,Authentic grievance,0.6478138566017151
1851,accepted,Authentic grievance,0.616161584854126
1852,accepted,Authentic grievance,0.5425878763198853
1853,accepted,Authentic grievance,0.6979669332504272
1854,accepted,Authentic grievance,0.9157363176345825
1855,accepted,Authentic grievance,0.6860557198524475
1856,accepted,Authentic grievance,0.6317691206932068
1857,accepted,Authentic grievance,0.782742977142334
1858,accepted,Authentic grievance,0.7222235798835754
1859,accepted,Authentic grievance,0.7922158241271973
1860,accepted,Authentic grievance,0.5473594665527344
1861,accepted,Authentic grievance,0.7131210565567017
1862,accepted,Authentic grievance,0.9328981637954712
1863,accepted,Authentic grievance,0.806237518787384
1864,accepted,Authentic grievance,0.8965469598770142
1865,accepted,Authentic grievance,0.8587448596954346
1866,accepted,Authentic grievance,0.8411658406257629
1867,accepted,Authentic grievance,0.5016122460365295
1868,accepted,Authentic grievance,0.7449719905853271
1869,accepted,Authentic grievance,0.6674425005912781
1870,accepted,Authentic grievance,0.5396668314933777
1871,accepted,Authentic grievance,0.8536458611488342
1872,accepted,Authentic grievance,0.7153182029724121
1873,accepted,Authentic grievance,0.7809820175170898
1874,accepted,Authentic grievance,0.6690971255302429
1875,accepted,Authentic grievance,0.7985727787017822
1876,accepted,Authentic grievance,0.7759839296340942
1877,accepted,Authentic grievance,0.7615988254547119
1878,accepted,Authentic grievance,0.7043254971504211
1879,accepted,Authentic grievance,0.9231194257736206
1880,accepted,Authentic grievance,0.5598451495170593
1881,accepted,Authentic grievance,0.5713122487068176
1882,accepted,Authentic grievance,0.5774927139282227
1883,accepted,Authentic grievance,0.8970734477043152
1884,accepted,Authentic grievance,0.5361956357955933
1885,accepted,Authentic grievance,0.6249005198478699
1886,accepted,Authentic grievance,0.9865037202835083
1887,accepted,Authentic grievance,0.7881825566291809
1888,accepted,Authentic grievance,0.7688093781471252
1889,accepted,Authentic grievance,0.9592531323432922
1890,accepted,Authentic grievance,0.9937173128128052
1891,accepted,Authentic grievance,0.9700074791908264
1892,accepted,Authentic grievance,0.9804869294166565
1893,accepted,Authentic grievance,0.9379738569259644
1894,accepted,Authentic grievance,0.9944174289703369
1895,accepted,Authentic grievance,0.8751084208488464
1896,accepted,Authentic grievance,0.9839738011360168
1897,accepted,Authentic grievance,0.9972375631332397
1898,accepted,Authentic grievance,0.9992908239364624
1899,accepted,Authentic grievance,0.9015750885009766
1900,accepted,Authentic grievance,0.9974046349525452
1901,accepted,Authentic grievance,0.845934271812439
1902,accepted,Authentic grievance,0.979397714138031
1903,accepted,Authentic grievance,0.9899464249610901
1904,accepted,Authentic grievance,0.9851012229919434
1905,accepted,Authentic grievance,0.8096547722816467
1906,accepted,Authentic grievance,0.99904865026474
1907,accepted,Authentic grievance,0.95305997133255
1908,accepted,Authentic grievance,0.5378329157829285
1909,accepted,Authentic grievance,0.9570366144180298
1910,accepted,Authentic grievance,0.8647314310073853
1911,accepted,Authentic grievance,0.9180005192756653
1912,accepted,Authentic grievance,0.9672796726226807
1913,accepted,Authentic grievance,0.9928073883056641
1914,accepted,Authentic grievance,0.9543639421463013
1915,accepted,Authentic grievance,0.7437052130699158
1916,accepted,Authentic grievance,0.9590527415275574
1917,accepted,Authentic grievance,0.9983997941017151
1918,accepted,Authentic grievance,0.9894919395446777
1919,accepted,Authentic grievance,0.9306322336196899
1920,accepted,Authentic grievance,0.9739807844161987
1921,accepted,Authentic grievance,0.9995265007019043
1922,accepted,Authentic grievance,0.9983606934547424
1923,accepted,Authentic grievance,0.9886646270751953
1924,accepted,Authentic grievance,0.9779314398765564
1925,accepted,Authentic grievance,0.9933995008468628
1926,accepted,Authentic grievance,0.9400492906570435
1927,accepted,Authentic grievance,0.9969513416290283
1928,accepted,Authentic grievance,0.6701425909996033
1929,accepted,Authentic grievance,0.9974616765975952
1930,accepted,Authentic grievance,0.7882521152496338
1931,accepted,Authentic grievance,0.5622655749320984
1932,accepted,Authentic grievance,0.9226982593536377
1933,accepted,Authentic grievance,0.7378666996955872
1934,accepted,Authentic grievance,0.6989420056343079
1935,accepted,Authentic grievance,0.5459170341491699
1936,accepted,Authentic grievance,0.6701146960258484
1937,accepted,Authentic grievance,0.74882972240448
1938,accepted,Authentic grievance,0.8045340776443481
1939,accepted,Authentic grievance,0.9358877539634705
1940,accepted,Authentic grievance,0.8688135147094727
1941,accepted,Authentic grievance,0.5959118604660034
1942,accepted,Authentic grievance,0.8712248802185059
1943,accepted,Authentic grievance,0.6477999687194824
1944,accepted,Authentic grievance,0.8050988912582397
1945,accepted,Authentic grievance,0.9116299152374268
1946,accepted,Authentic grievance,0.8206233382225037
1947,accepted,Authentic grievance,0.8708792924880981
1948,accepted,Authentic grievance,0.7349728345870972
1949,accepted,Authentic grievance,0.9262371063232422
1950,accepted,Authentic grievance,0.7300875186920166
1951,accepted,Authentic grievance,0.5525732040405273
1952,accepted,Authentic grievance,0.5103177428245544
1953,accepted,Authentic grievance,0.7851396799087524
1954,accepted,Authentic grievance,0.8202691674232483
1955,accepted,Authentic grievance,0.8751082420349121
1956,accepted,Authentic grievance,0.9232909679412842
1957,accepted,Authentic grievance,0.6064701080322266
1958,accepted,Authentic grievance,0.8909633755683899
1959,accepted,Authentic grievance,0.5413217544555664
1960,accepted,Authentic grievance,0.8336499333381653
1961,accepted,Authentic grievance,0.8792833685874939
1962,accepted,Authentic grievance,0.8291767835617065
1963,accepted,Authentic grievance,0.7756202816963196
1964,accepted,Authentic grievance,0.6946636438369751
1965,accepted,Authentic grievance,0.5296467542648315
1966,accepted,Authentic grievance,0.8132724761962891
1967,accepted,Authentic grievance,0.5175504088401794
1968,accepted,Authentic grievance,0.6538589596748352
1969,accepted,Authentic grievance,0.6876775026321411
1970,accepted,Authentic grievance,0.8942060470581055
1971,accepted,Authentic grievance,0.6869330406188965
1972,accepted,Authentic grievance,0.5645896196365356
1973,accepted,Authentic grievance,0.9319841861724854
1974,accepted,Authentic grievance,0.917705237865448
1975,accepted,Authentic grievance,0.7704454064369202
1976,accepted,Authentic grievance,0.8396519422531128
1977,accepted,Authentic grievance,0.5065665245056152
1978,accepted,Authentic grievance,0.5319256782531738
1979,accepted,Authentic grievance,0.7678682208061218
1980,accepted,Authentic grievance,0.8976271152496338
1981,accepted,Authentic grievance,0.693024754524231
1982,accepted,Authentic grievance,0.8501797318458557
1983,accepted,Authentic grievance,0.974949061870575
1984,accepted,Authentic grievance,0.9342824220657349
1985,accepted,Authentic grievance,0.9566525816917419
1986,accepted,Authentic grievance,0.6515633463859558
1987,accepted,Authentic grievance,0.7282714247703552
1988,accepted,Authentic grievance,0.6860638856887817
1989,accepted,Authentic grievance,0.5866572856903076
1990,accepted,Authentic grievance,0.9471808671951294
1991,accepted,Authentic grievance,0.9760974645614624
1992,accepted,Authentic grievance,0.8718531131744385
1993,accepted,Authentic grievance,0.9749625325202942
1994,accepted,Authentic grievance,0.920492947101593
1995,accepted,Authentic grievance,0.971671462059021
1996,accepted,Authentic grievance,0.7369845509529114
1997,accepted,Authentic grievance,0.8723687529563904
1998,accepted,Authentic grievance,0.8534383773803711
1999,accepted,Authentic grievance,0.817284345626831
2000,accepted,Authentic grievance,0.7590264678001404
2001,accepted,Authentic grievance,0.6980723142623901
2002,accepted,Authentic grievance,0.514903724193573
2003,accepted,Authentic grievance,0.6161856055259705
2004,accepted,Authentic grievance,0.6142755746841431
2005,accepted,Authentic grievance,0.7237394452095032
2006,accepted,Authentic grievance,0.8030509352684021
2007,accepted,Authentic grievance,0.7469903826713562
2008,accepted,Authentic grievance,0.6347169280052185
2009,accepted,Authentic grievance,0.9441409111022949
2010,accepted,Authentic grievance,0.9958415627479553
2011,accepted,Authentic grievance,0.999234676361084
2012,accepted,Authentic grievance,0.9938030242919922
2013,accepted,Authentic grievance,0.9650347232818604
2014,accepted,Authentic grievance,0.9000503420829773
2015,accepted,Authentic grievance,0.9982926249504089
2016,accepted,Authentic grievance,0.9793795347213745
2017,accepted,Authentic grievance,0.9832673668861389
2018,accepted,Authentic grievance,0.9807150363922119
2019,accepted,Authentic grievance,0.9983543157577515
2020,accepted,Authentic grievance,0.9982433319091797
2021,accepted,Authentic grievance,0.9759541749954224
2022,accepted,Authentic grievance,0.9992520213127136
2023,accepted,Authentic grievance,0.9448213577270508
2024,accepted,Authentic grievance,0.9809273481369019
2025,accepted,Authentic grievance,0.9939242005348206
2026,accepted,Authentic grievance,0.9867081642150879
2027,accepted,Authentic grievance,0.9730525016784668
2028,accepted,Authentic grievance,0.9984949827194214
2029,accepted,Authentic grievance,0.9517756700515747
2030,accepted,Authentic grievance,0.9118569493293762
2031,accepted,Authentic grievance,0.7663991451263428
2032,accepted,Authentic grievance,0.6589540243148804
2033,accepted,Authentic grievance,0.5517634749412537
2034,accepted,Authentic grievance,0.5213494300842285
2035,accepted,Authentic grievance,0.6682695746421814
2036,accepted,Authentic grievance,0.8946449756622314
2037,accepted,Authentic grievance,0.9737192392349243
2038,accepted,Authentic grievance,0.6720054745674133
2039,accepted,Authentic grievance,0.9889984726905823
2040,accepted,Authentic grievance,0.5367209911346436
2041,accepted,Authentic grievance,0.9268989562988281
2042,accepted,Authentic grievance,0.9134640693664551
2043,accepted,Authentic grievance,0.6124694347381592
2044,accepted,Authentic grievance,0.8553309440612793
2045,accepted,Authentic grievance,0.9194866418838501
2046,accepted,Authentic grievance,0.9026728272438049
2047,accepted,Authentic grievance,0.5074774622917175
2048,accepted,Authentic grievance,0.917109489440918
2049,accepted,Authentic grievance,0.8121039867401123
2050,accepted,Authentic grievance,0.8080523610115051
2051,accepted,Authentic grievance,0.8502263426780701
2052,accepted,Authentic grievance,0.8722568154335022
2053,accepted,Authentic grievance,0.9579073190689087
2054,accepted,Authentic grievance,0.9963027238845825
2055,accepted,Authentic grievance,0.9970020651817322
2056,accepted,Authentic grievance,0.9083883762359619
2057,accepted,Authentic grievance,0.8641646504402161
2058,accepted,Authentic grievance,0.7179638147354126
2059,accepted,Authentic grievance,0.888314962387085
2060,accepted,Authentic grievance,0.6204122304916382
2061,accepted,Authentic grievance,0.9818431735038757
2062,accepted,Authentic grievance,0.9079309105873108
2063,accepted,Authentic grievance,0.9172275066375732
2064,accepted,Authentic grievance,0.932758092880249
2065,accepted,Authentic grievance,0.9530969262123108
2066,accepted,Authentic grievance,0.5367048382759094
2067,accepted,Authentic grievance,0.8272567987442017
2068,accepted,Authentic grievance,0.5244210958480835
2069,accepted,Authentic grievance,0.9274910092353821
2070,accepted,Authentic grievance,0.7076944708824158
2071,accepted,Authentic grievance,0.9441205263137817
2072,accepted,Authentic grievance,0.7814599275588989
2073,accepted,Authentic grievance,0.9219896197319031
2074,accepted,Authentic grievance,0.8420450091362
2075,accepted,Authentic grievance,0.8670908212661743
2076,accepted,Authentic grievance,0.7338319420814514
2077,accepted,Authentic grievance,0.9767842888832092
2078,accepted,Authentic grievance,0.7946339845657349
2079,accepted,Authentic grievance,0.6944176554679871
2080,accepted,Authentic grievance,0.6423110365867615
2081,accepted,Authentic grievance,0.916569173336029
2082,accepted,Authentic grievance,0.8409056067466736
2083,accepted,Authentic grievance,0.982512354850769
2084,accepted,Authentic grievance,0.9228230118751526
2085,accepted,Authentic grievance,0.8551717400550842
2086,accepted,Authentic grievance,0.8229784965515137
2087,accepted,Authentic grievance,0.6405470371246338
2088,accepted,Authentic grievance,0.9696835279464722
2089,accepted,Authentic grievance,0.6964676380157471
2090,accepted,Authentic grievance,0.5334836840629578
2091,accepted,Authentic grievance,0.968553364276886
2092,accepted,Authentic grievance,0.7835646867752075
2093,accepted,Authentic grievance,0.9297716617584229
2094,accepted,Authentic grievance,0.6248412132263184
2095,accepted,Authentic grievance,0.8010039329528809
2096,accepted,Authentic grievance,0.8712994456291199
